series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST040000000000007          ,2021,M07,        56.9,False,Employment-Population Ratio,4
LAUST040000000000007          ,2021,M08,        57.3,False,Employment-Population Ratio,4
LAUST040000000000008          ,2020,M01,        61.8,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M02,        61.9,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M03,        61.6,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M04,        60.4,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M05,        61.8,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M06,        60.8,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M07,        61.6,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M08,        59.9,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M09,        60.4,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M10,        60.2,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M11,        60.5,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M12,        60.2,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2020,M13,        60.9,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M01,        60.2,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M02,        60.4,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M03,        60.5,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M04,        60.5,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M05,        60.7,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M06,        61.1,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M07,        60.8,False,Labor Force Participation Rate,4
LAUST040000000000008          ,2021,M08,        60.5,False,Labor Force Participation Rate,4
LAUST040000000000009          ,2020,M01,     5802213,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M02,     5812433,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M03,     5823018,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M04,     5834004,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M05,     5843415,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M06,     5853318,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M07,     5863335,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M08,     5875190,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M09,     5887367,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M10,     5899190,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M11,     5910601,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M12,     5921658,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2020,M13,     5860479,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M01,     5932506,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M02,     5942577,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M03,     5952938,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M04,     5963670,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M05,     5974583,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M06,     5986015,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M07,     5997462,False,Civilian Non-Institutional Population,4
LAUST040000000000009          ,2021,M08,     6009634,False,Civilian Non-Institutional Population,4
LAUST050000000000003          ,2020,M01,         4.2,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M02,         4.0,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M03,         4.2,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M04,         9.7,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M05,         8.7,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M06,         7.9,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M07,         7.5,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M08,         6.3,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M09,         5.8,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M10,         4.8,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M11,         4.8,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M12,         4.7,False,Unemployment Rate,5
LAUST050000000000003          ,2020,M13,         6.1,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M01,         5.1,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M02,         5.3,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M03,         4.8,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M04,         4.3,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M05,         4.5,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M06,         5.0,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M07,         4.6,False,Unemployment Rate,5
LAUST050000000000003          ,2021,M08,         3.8,False,Unemployment Rate,5
LAUST050000000000004          ,2020,M01,       56515,False,Unemployment,5
LAUST050000000000004          ,2020,M02,       55507,False,Unemployment,5
LAUST050000000000004          ,2020,M03,       57100,False,Unemployment,5
LAUST050000000000004          ,2020,M04,      132291,False,Unemployment,5
LAUST050000000000004          ,2020,M05,      118575,False,Unemployment,5
LAUST050000000000004          ,2020,M06,      107148,False,Unemployment,5
LAUST050000000000004          ,2020,M07,      102232,False,Unemployment,5
LAUST050000000000004          ,2020,M08,       84611,False,Unemployment,5
LAUST050000000000004          ,2020,M09,       77940,False,Unemployment,5
LAUST050000000000004          ,2020,M10,       63908,False,Unemployment,5
LAUST050000000000004          ,2020,M11,       63285,False,Unemployment,5
LAUST050000000000004          ,2020,M12,       64314,False,Unemployment,5
LAUST050000000000004          ,2020,M13,       81952,False,Unemployment,5
LAUST050000000000004          ,2021,M01,       68919,False,Unemployment,5
LAUST050000000000004          ,2021,M02,       72037,False,Unemployment,5
LAUST050000000000004          ,2021,M03,       64627,False,Unemployment,5
LAUST050000000000004          ,2021,M04,       58531,False,Unemployment,5
LAUST050000000000004          ,2021,M05,       61464,False,Unemployment,5
LAUST050000000000004          ,2021,M06,       69301,False,Unemployment,5
LAUST050000000000004          ,2021,M07,       62998,False,Unemployment,5
LAUST050000000000004          ,2021,M08,       51514,False,Unemployment,5
LAUST050000000000005          ,2020,M01,     1299739,False,Employment,5
LAUST050000000000005          ,2020,M02,     1316079,False,Employment,5
LAUST050000000000005          ,2020,M03,     1310660,False,Employment,5
LAUST050000000000005          ,2020,M04,     1234808,False,Employment,5
LAUST050000000000005          ,2020,M05,     1240444,False,Employment,5
LAUST050000000000005          ,2020,M06,     1253145,False,Employment,5
LAUST050000000000005          ,2020,M07,     1254668,False,Employment,5
LAUST050000000000005          ,2020,M08,     1263284,False,Employment,5
LAUST050000000000005          ,2020,M09,     1262240,False,Employment,5
LAUST050000000000005          ,2020,M10,     1266366,False,Employment,5
LAUST050000000000005          ,2020,M11,     1264353,False,Employment,5
LAUST050000000000005          ,2020,M12,     1302339,False,Employment,5
LAUST050000000000005          ,2020,M13,     1272344,False,Employment,5
LAUST050000000000005          ,2021,M01,     1280577,False,Employment,5
LAUST050000000000005          ,2021,M02,     1281132,False,Employment,5
LAUST050000000000005          ,2021,M03,     1294410,False,Employment,5
LAUST050000000000005          ,2021,M04,     1308597,False,Employment,5
LAUST050000000000005          ,2021,M05,     1306243,False,Employment,5
LAUST050000000000005          ,2021,M06,     1309206,False,Employment,5
LAUST050000000000005          ,2021,M07,     1306924,False,Employment,5
LAUST050000000000005          ,2021,M08,     1306344,False,Employment,5
LAUST050000000000006          ,2020,M01,     1356254,False,Labor Force,5
LAUST050000000000006          ,2020,M02,     1371586,False,Labor Force,5
LAUST050000000000006          ,2020,M03,     1367760,False,Labor Force,5
LAUST050000000000006          ,2020,M04,     1367099,False,Labor Force,5
LAUST050000000000006          ,2020,M05,     1359019,False,Labor Force,5
LAUST050000000000006          ,2020,M06,     1360293,False,Labor Force,5
LAUST050000000000006          ,2020,M07,     1356900,False,Labor Force,5
LAUST050000000000006          ,2020,M08,     1347895,False,Labor Force,5
LAUST050000000000006          ,2020,M09,     1340180,False,Labor Force,5
LAUST050000000000006          ,2020,M10,     1330274,False,Labor Force,5
LAUST050000000000006          ,2020,M11,     1327638,False,Labor Force,5
LAUST050000000000006          ,2020,M12,     1366653,False,Labor Force,5
LAUST050000000000006          ,2020,M13,     1354296,False,Labor Force,5
LAUST050000000000006          ,2021,M01,     1349496,False,Labor Force,5
LAUST050000000000006          ,2021,M02,     1353169,False,Labor Force,5
LAUST050000000000006          ,2021,M03,     1359037,False,Labor Force,5
LAUST050000000000006          ,2021,M04,     1367128,False,Labor Force,5
LAUST050000000000006          ,2021,M05,     1367707,False,Labor Force,5
LAUST050000000000006          ,2021,M06,     1378507,False,Labor Force,5
LAUST050000000000006          ,2021,M07,     1369922,False,Labor Force,5
LAUST050000000000006          ,2021,M08,     1357858,False,Labor Force,5
LAUST050000000000007          ,2020,M01,        55.2,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M02,        55.9,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M03,        55.7,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M04,        52.4,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M05,        52.6,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M06,        53.2,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M07,        53.2,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M08,        53.5,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M09,        53.5,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M10,        53.6,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M11,        53.5,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M12,        55.1,False,Employment-Population Ratio,5
LAUST050000000000007          ,2020,M13,        53.9,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M01,        54.1,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M02,        54.1,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M03,        54.7,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M04,        55.3,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M05,        55.1,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M06,        55.2,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M07,        55.1,False,Employment-Population Ratio,5
LAUST050000000000007          ,2021,M08,        55.0,False,Employment-Population Ratio,5
LAUST050000000000008          ,2020,M01,        57.6,False,Labor Force Participation Rate,5
LAUST050000000000008          ,2020,M02,        58.3,False,Labor Force Participation Rate,5
LAUST050000000000008          ,2020,M03,        58.1,False,Labor Force Participation Rate,5
LAUST050000000000008          ,2020,M04,        58.0,False,Labor Force Participation Rate,5
LAUST050000000000008          ,2020,M05,        57.7,False,Labor Force Participation Rate,5
